Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
0/20,0/20,50,2500,22.377980709075928,,,,0.0
0/20,1/20,100,5000,26.37173581123352,,,,0.0
0/20,2/20,150,7500,26.492979049682617,,,,0.0
0/20,3/20,200,10000,29.43026089668274,13.79447141289711,0.19746566517278552,4.98670206964016,0.02
0/20,4/20,250,12500,65.53952121734619,1272.4254739880562,4.510299755493179,37.35467910207808,0.01
0/20,5/20,300,15000,65.38933491706848,2326.961239695549,5.7060108608566225,25.24275508336723,0.0
0/20,6/20,350,17500,66.49180936813354,3274.115100622177,24.82862933119759,38.15798801369965,0.0
0/20,7/20,400,20000,66.48347496986389,3981.8624589443207,64.05545963719487,49.762032594531775,0.0
0/20,8/20,450,22500,66.51623439788818,4564.945626974106,74.26116825267673,62.90937751159072,0.0
0/20,9/20,500,25000,67.02589845657349,4969.621964931488,89.45370215922594,65.4940130226314,0.0
0/20,10/20,550,27500,66.69709491729736,5230.954552650452,99.91992784291506,84.60504266992211,0.0
0/20,11/20,600,30000,67.76952028274536,5483.432544708252,108.95220101624727,108.23356182128191,0.01
0/20,12/20,650,32500,66.82705163955688,5752.257578372955,107.76633355766535,136.87813142687082,0.01
0/20,13/20,700,35000,66.87673234939575,6213.043531417847,111.60726147145033,185.14750482141972,0.02
0/20,14/20,750,37500,66.51415967941284,6443.551673412323,118.46429979801178,205.68750101327896,0.01
0/20,15/20,800,40000,67.77546310424805,6563.1673402786255,121.86938744783401,239.17170719057322,0.02
0/20,16/20,850,42500,66.26108407974243,6647.0901618003845,117.17636854201555,259.4704786837101,0.01
0/20,17/20,900,45000,66.66101098060608,6805.874283790588,120.80220521241426,260.66523437947035,0.01
0/20,18/20,950,47500,69.50017547607422,6946.745923042297,119.94649377465248,298.6264045089483,0.03
0/20,19/20,1000,50000,73.1949372291565,7117.203620433807,121.19043762236834,304.00903222709894,0.01
1/20,0/20,1050,52500,72.93193244934082,7241.1747097969055,119.82174457609653,365.8733616620302,0.02
1/20,1/20,1100,55000,72.48227548599243,7402.328790187836,119.6086525991559,360.99501582980156,0.01
1/20,2/20,1150,57500,73.23552250862122,7486.7560358047485,120.182003878057,368.0944836437702,0.02
1/20,3/20,1200,60000,72.60787796974182,7620.014854431152,119.20870722085238,365.4913801550865,0.06
1/20,4/20,1250,62500,73.2373104095459,7807.3708152771,120.07616513222456,394.3027025908232,0.03
1/20,5/20,1300,65000,71.48039484024048,7952.599504947662,122.49882497638464,410.02735985815525,0.03
1/20,6/20,1350,67500,71.16097640991211,8075.536597728729,123.97011162340641,402.04062063992023,0.08
1/20,7/20,1400,70000,69.83139109611511,8182.5927629470825,129.26204773783684,408.5953143388033,0.05
1/20,8/20,1450,72500,68.47499513626099,8219.670537948608,129.99433378875256,432.4714143425226,0.03
1/20,9/20,1500,75000,68.42829895019531,8266.791256427765,129.16955947875977,426.0323674529791,0.07
1/20,10/20,1550,77500,67.96883845329285,8378.91764831543,123.96723726391792,437.87507277727127,0.1
1/20,11/20,1600,80000,68.21804594993591,8377.605166435242,122.08432257175446,473.9496684372425,0.05
1/20,12/20,1650,82500,68.28789591789246,8419.431252002716,118.21592888236046,497.3184559047222,0.05
1/20,13/20,1700,85000,68.65641903877258,8514.157021045685,119.81428612023592,567.2461724877357,0.08
1/20,14/20,1750,87500,68.22164297103882,8643.68225479126,121.93162917345762,572.6169177293777,0.08
1/20,15/20,1800,90000,66.77624201774597,8613.98212480545,129.26764135807753,557.6916733384132,0.08
1/20,16/20,1850,92500,67.52888655662537,8724.676176548004,126.79796146601439,607.4061764478683,0.07
1/20,17/20,1900,95000,67.04759383201599,8829.97501707077,122.95788411051035,673.6075540482998,0.08
1/20,18/20,1950,97500,68.04966616630554,8930.800515174866,125.93034528195858,676.0327196121216,0.09
1/20,19/20,2000,100000,68.29312133789062,8944.737864494324,123.04096549004316,662.9177227169275,0.14
2/20,0/20,2050,102500,68.07242488861084,8933.566917419434,120.31858922541142,675.856400474906,0.09
2/20,1/20,2100,105000,68.43870639801025,9004.96995639801,124.93245215713978,652.170911937952,0.16
2/20,2/20,2150,107500,67.25991129875183,9011.696119785309,124.79366449266672,658.8504090607166,0.09
2/20,3/20,2200,110000,68.07246232032776,8981.409546852112,123.24651874601841,649.3843156844378,0.21
2/20,4/20,2250,112500,67.31444144248962,8971.440025806427,123.28127043694258,672.130922794342,0.17
2/20,5/20,2300,115000,68.12816190719604,8976.852171421051,120.9964155331254,671.5567480921745,0.08
2/20,6/20,2350,117500,68.33859419822693,9051.802786827087,122.23514016717672,713.5245420634747,0.18
2/20,7/20,2400,120000,68.00425601005554,9136.150748729706,120.69664771854877,673.93910831213,0.16
2/20,8/20,2450,122500,68.72292876243591,9140.422719955444,122.29846771806479,658.9083771258593,0.27
2/20,9/20,2500,125000,68.51743483543396,9098.04987335205,125.31839872896671,678.9173879921436,0.2
2/20,10/20,2550,127500,69.8618483543396,9126.832161903381,125.5968127772212,677.8195833563805,0.15
2/20,11/20,2600,130000,67.93832635879517,9177.680297374725,123.95488387346268,702.2318880558014,0.21
2/20,12/20,2650,132500,68.10667490959167,9178.2681722641,123.29839480668306,686.411619335413,0.19
2/20,13/20,2700,135000,68.17508172988892,9196.190841674805,124.29179672151804,654.0672721415758,0.2
2/20,14/20,2750,137500,67.72732281684875,9175.072598457336,125.09238473325968,660.6321250498295,0.13
2/20,15/20,2800,140000,66.87595105171204,9207.87837600708,123.67178674787283,638.3656777441502,0.26
2/20,16/20,2850,142500,68.04901218414307,9203.77882528305,122.9154607579112,612.6987481862307,0.19
2/20,17/20,2900,145000,71.63699960708618,9271.79427433014,116.98042269796133,630.3264670670033,0.15
2/20,18/20,2950,147500,72.67939519882202,9276.140330791473,118.7569236010313,649.14714589715,0.21
2/20,19/20,3000,150000,70.92600727081299,9257.761264324188,118.1456502750516,663.541032910347,0.18
3/20,0/20,3050,152500,70.52392339706421,9347.016855716705,117.09678975492716,671.6410454660654,0.27
3/20,1/20,3100,155000,70.03619503974915,9393.963215351105,117.14815947413445,705.8568909168243,0.26
3/20,2/20,3150,157500,71.85110855102539,9397.166510105133,119.98601700365543,717.2337267100811,0.24
3/20,3/20,3200,160000,70.65935254096985,9448.712183475494,123.3151527941227,735.384210050106,0.24
3/20,4/20,3250,162500,70.97319650650024,9515.13066291809,121.94979479908943,747.3132163286209,0.2
3/20,5/20,3300,165000,70.64919781684875,9539.46415090561,124.89758326858282,795.6388269364834,0.18
3/20,6/20,3350,167500,71.84594225883484,9546.434255123138,127.2940326333046,757.0159682929516,0.25
3/20,7/20,3400,170000,70.91106414794922,9534.231980323792,129.6200460717082,790.6966828107834,0.25
3/20,8/20,3450,172500,69.67625617980957,9601.875516414642,129.02495897561312,789.4514337480068,0.15
3/20,9/20,3500,175000,67.6728241443634,9629.406778335571,129.21022522449493,784.2350028753281,0.33
3/20,10/20,3550,177500,68.52357268333435,9698.898864269257,124.4528091326356,774.4625508487225,0.27
3/20,11/20,3600,180000,67.58850121498108,9807.198592185974,120.90686330199242,791.1184089183807,0.27
3/20,12/20,3650,182500,66.99578475952148,9842.448359966278,118.0625848248601,805.0651090145111,0.38
3/20,13/20,3700,185000,68.06001877784729,10023.048500537872,114.14368312060833,809.4046026468277,0.3
3/20,14/20,3750,187500,67.68380784988403,10096.992715358734,112.4138318002224,820.8766079246998,0.3
3/20,15/20,3800,190000,68.81701350212097,10232.98228931427,113.77101006358862,842.165590852499,0.26
3/20,16/20,3850,192500,71.94028234481812,10328.431676864624,113.37868125736713,867.1426926702261,0.34
3/20,17/20,3900,195000,72.18450117111206,10498.370622634888,111.8393075838685,912.2447424829006,0.3
3/20,18/20,3950,197500,72.46313834190369,10565.8237991333,116.01571197807789,892.0112192332745,0.32
3/20,19/20,4000,200000,72.22152280807495,10609.97469329834,116.74990723282099,911.0747080147266,0.31
4/20,0/20,4050,202500,68.54448246955872,10680.64673614502,119.62579051405191,942.4411319494247,0.29
4/20,1/20,4100,205000,68.18145394325256,10630.47566986084,122.87308108061552,912.5362962186337,0.21
4/20,2/20,4150,207500,67.59692049026489,10672.213439941406,119.51583545655012,915.2997065782547,0.24
4/20,3/20,4200,210000,68.0754907131195,10730.117270469666,119.88658899068832,927.6796526312828,0.36
4/20,4/20,4250,212500,68.61460208892822,10784.354676246643,122.65028077363968,908.4559933841228,0.27
4/20,5/20,4300,215000,67.82222414016724,10794.670586585999,125.81810963153839,893.8644789457321,0.37
4/20,6/20,4350,217500,67.87262558937073,10803.517728805542,124.4468891620636,891.7207286953926,0.37
4/20,7/20,4400,220000,67.96826958656311,10770.145422935486,121.9808669835329,879.8530409038067,0.28
4/20,8/20,4450,222500,68.28164029121399,10822.3147315979,120.586869828403,871.9772810339928,0.3
4/20,9/20,4500,225000,67.61853694915771,10837.349811553955,117.79789224267006,927.4783246517181,0.33
4/20,10/20,4550,227500,67.86101150512695,10862.625206947327,116.52561750262976,878.9750624001026,0.35
4/20,11/20,4600,230000,68.42041373252869,10945.856719970703,116.74823325127363,896.6449914872646,0.38
4/20,12/20,4650,232500,69.3065972328186,11007.77781200409,116.22025053948164,916.0055403411388,0.24
4/20,13/20,4700,235000,69.92228436470032,11037.77045917511,117.88233835995197,905.2368588447571,0.4
4/20,14/20,4750,237500,69.32691097259521,10975.650944709778,122.05128272622824,908.1247762143612,0.35
4/20,15/20,4800,240000,68.42717123031616,10971.457003593445,122.41174146533012,924.0682134628296,0.41
4/20,16/20,4850,242500,69.02841305732727,10954.507553100586,120.29072775691748,885.2026574611664,0.51
4/20,17/20,4900,245000,68.6272828578949,10984.012687683105,119.8850065022707,890.2860600501299,0.41
4/20,18/20,4950,247500,68.96016502380371,10987.639638900757,121.51279812306166,867.9905490875244,0.35
4/20,19/20,5000,250000,68.72319769859314,11023.026780128479,122.83009976148605,892.2979111671448,0.33
5/20,0/20,5050,252500,69.14259576797485,11013.533098220825,121.58385062217712,883.5504817068577,0.48
5/20,1/20,5100,255000,69.24100136756897,11109.53342628479,117.1638543382287,888.1591278016567,0.43
5/20,2/20,5150,257500,69.89025473594666,11145.460525512695,115.25705132633448,937.1957350075245,0.47
5/20,3/20,5200,260000,71.73773980140686,11169.027693748474,119.90794488042593,939.9735465943813,0.49
5/20,4/20,5250,262500,72.0862329006195,11181.467559814453,117.25510017573833,909.232402831316,0.38
5/20,5/20,5300,265000,71.25536251068115,11245.325801849365,118.79906065016985,936.9457181990147,0.35
5/20,6/20,5350,267500,71.13978004455566,11285.437000274658,112.38740999996662,949.9595504105091,0.46
5/20,7/20,5400,270000,72.24367213249207,11253.850582122803,114.8262540847063,999.5976781845093,0.33
5/20,8/20,5450,272500,70.9917106628418,11306.964469909668,111.56304459273815,958.1008795797825,0.36
5/20,9/20,5500,275000,68.65484046936035,11338.78473186493,114.43281748890877,1024.6726773381233,0.29
5/20,10/20,5550,277500,69.55228161811829,11380.954650878906,114.52787138521671,1010.4287787675858,0.41
5/20,11/20,5600,280000,69.46994662284851,11391.42939567566,109.17256055027246,1033.2660004198551,0.4
5/20,12/20,5650,282500,69.37416505813599,11408.996312141418,111.7077076882124,1048.776913702488,0.26
5/20,13/20,5700,285000,69.04396176338196,11439.708393096924,112.86822862923145,1074.5972874164581,0.35
5/20,14/20,5750,287500,69.98714208602905,11475.65070438385,114.61271537095308,1044.2293178737164,0.38
5/20,15/20,5800,290000,70.44392371177673,11457.68157863617,117.8489456102252,1044.8363771140575,0.31
5/20,16/20,5850,292500,69.57237005233765,11449.58519935608,120.24898597598076,1069.058334350586,0.37
5/20,17/20,5900,295000,70.517822265625,11416.290550231934,120.85540287196636,1109.0479902625084,0.45
5/20,18/20,5950,297500,70.27372002601624,11411.379541397095,116.1691261306405,1111.3406079411507,0.39
5/20,19/20,6000,300000,70.81820797920227,11448.52836227417,120.34649097919464,1057.7073016166687,0.33
6/20,0/20,6050,302500,69.35210919380188,11419.520956039429,117.88484735041857,1097.7162894308567,0.33
6/20,1/20,6100,305000,68.99804162979126,11454.795100212097,116.50829404592514,1084.3420341014862,0.31
6/20,2/20,6150,307500,68.69964694976807,11441.724349021912,115.62218233942986,1128.5510987341404,0.32
6/20,3/20,6200,310000,69.2628767490387,11365.639863014221,115.54548434913158,1138.4166785180569,0.26
6/20,4/20,6250,312500,69.29444575309753,11337.743938446045,117.88189675658941,1138.6887030601501,0.33
6/20,5/20,6300,315000,69.0500876903534,11281.699851036072,120.47085414081812,1085.2038620710373,0.45
6/20,6/20,6350,317500,69.27152681350708,11242.040207862854,126.14829070866108,1091.652705013752,0.51
6/20,7/20,6400,320000,68.99694490432739,11203.393451690674,118.91487739980221,1104.8676834404469,0.3
6/20,8/20,6450,322500,69.05843710899353,11147.88625907898,116.39752852916718,1042.2738471329212,0.5
6/20,9/20,6500,325000,68.76536774635315,11057.63674545288,119.9902985394001,1080.7273811995983,0.4
6/20,10/20,6550,327500,68.64602780342102,10966.704559326172,123.77698788791895,1022.7502276003361,0.36
6/20,11/20,6600,330000,70.162437915802,10870.2146692276,125.67525623738766,993.6435153186321,0.46
6/20,12/20,6650,332500,69.2802505493164,10672.807286262512,128.22163125872612,965.7883139848709,0.4
6/20,13/20,6700,335000,68.45725297927856,10660.908025741577,124.85973287373781,942.4789121001959,0.44
6/20,14/20,6750,337500,69.12329006195068,10571.489361763,122.44136033207178,921.814912468195,0.42
6/20,15/20,6800,340000,68.76897239685059,10624.327379226685,118.53066951036453,861.2139738798141,0.34
6/20,16/20,6850,342500,69.04363250732422,10600.002020835876,116.09883184731007,869.470989048481,0.34
6/20,17/20,6900,345000,68.38171815872192,10729.441745758057,113.11051816493273,870.8743951320648,0.4
6/20,18/20,6950,347500,68.2655520439148,10805.586880683899,112.2634783834219,834.0060289204121,0.35
6/20,19/20,7000,350000,68.54483795166016,10919.377959251404,108.1754377707839,800.7127050459385,0.49
7/20,0/20,7050,352500,70.70021724700928,10931.717260360718,113.75792317837477,773.5782091766596,0.38
7/20,1/20,7100,355000,69.70235466957092,10980.92737197876,112.26120012253523,829.1903010159731,0.37
7/20,2/20,7150,357500,68.25046586990356,11075.600549697876,106.37281063199043,816.6016454100609,0.42
7/20,3/20,7200,360000,68.14254808425903,11126.178864479065,104.4662633985281,805.8737968802452,0.34
7/20,4/20,7250,362500,68.23842549324036,11228.092500686646,101.04053653031588,825.3054969906807,0.34
7/20,5/20,7300,365000,68.77048254013062,11353.83125591278,103.48314298689365,873.8504138588905,0.31
7/20,6/20,7350,367500,68.57828664779663,11411.141485214233,102.94123319536448,887.0046804845333,0.4
7/20,7/20,7400,370000,68.36416578292847,11501.297511100769,105.49657242745161,925.2227530777454,0.42
7/20,8/20,7450,372500,71.0185387134552,11496.796708106995,105.76919787377119,902.1804336309433,0.39
7/20,9/20,7500,375000,70.61295127868652,11564.564140319824,111.92439533025026,940.1268827617168,0.54
7/20,10/20,7550,377500,70.26762056350708,11563.197011947632,116.8751873075962,934.9225910305977,0.36
7/20,11/20,7600,380000,69.77102327346802,11555.080642700195,116.17354491353035,946.2211098372936,0.39
7/20,12/20,7650,382500,70.00327014923096,11557.757496833801,115.30638398230076,975.1153056323528,0.23
7/20,13/20,7700,385000,69.24486923217773,11599.541909217834,116.3600014001131,927.7149582654238,0.39
7/20,14/20,7750,387500,69.40246677398682,11632.74189567566,117.93698593229055,993.9309615790844,0.36
7/20,15/20,7800,390000,68.64433979988098,11611.55270576477,122.70276887714863,1024.819812208414,0.37
7/20,16/20,7850,392500,68.84907627105713,11622.453488349915,127.01143755018711,1025.9532631337643,0.34
7/20,17/20,7900,395000,68.44958853721619,11539.219616889954,131.05157110840082,980.7772409021854,0.55
7/20,18/20,7950,397500,68.45536398887634,11443.599594116211,129.2143334671855,960.3297027051449,0.31
7/20,19/20,8000,400000,68.73225331306458,11391.853141784668,122.60893104970455,932.1118866503239,0.41
8/20,0/20,8050,402500,68.70308208465576,11424.28952884674,116.58930074423552,947.2572470009327,0.36
8/20,1/20,8100,405000,68.6150541305542,11460.97501373291,111.96305903792381,925.5847291052341,0.5
8/20,2/20,8150,407500,68.38342213630676,11518.765210151672,107.24769625067711,888.7032265812159,0.41
8/20,3/20,8200,410000,68.87955927848816,11561.97898197174,110.17892624437809,957.1887544393539,0.31
8/20,4/20,8250,412500,68.1114993095398,11598.36785030365,107.24317695945501,924.8357861340046,0.35
8/20,5/20,8300,415000,68.42737245559692,11670.226587295532,104.82435099035501,944.6628078222275,0.22
8/20,6/20,8350,417500,68.88227820396423,11827.887709617615,104.82824467122555,975.7639195919037,0.38
8/20,7/20,8400,420000,68.41558408737183,11943.764194488525,106.59502948820591,938.4534050524235,0.43
8/20,8/20,8450,422500,68.69721508026123,11948.90421295166,108.69077857583761,973.8472158312798,0.37
8/20,9/20,8500,425000,70.48353481292725,11952.390048027039,107.81915552914143,981.9123751670122,0.46
8/20,10/20,8550,427500,72.4021315574646,12031.883525848389,112.06347323954105,1000.3768144845963,0.51
8/20,11/20,8600,430000,71.16331315040588,12051.217250823975,111.03291782736778,979.2347282469273,0.31
8/20,12/20,8650,432500,68.9468936920166,12099.607876777649,113.42444925755262,969.5556180179119,0.41
8/20,13/20,8700,435000,68.74556922912598,12189.341159820557,113.73191575706005,976.7584085166454,0.51
